snapped_at,price,market_cap,total_volume,type
2024-01-05 00:00:00 UTC,38.68112346,14175612922,868359370.3,AVAX
2024-01-06 00:00:00 UTC,36.38473731,13323403147,810496120.5,AVAX
2024-01-07 00:00:00 UTC,34.55596944,12611917439,598595685.2,AVAX
2024-01-08 00:00:00 UTC,33.57146224,12271191537,645744380.3,AVAX
2024-01-09 00:00:00 UTC,36.06005722,13231190704,1079861829,AVAX
2024-01-10 00:00:00 UTC,34.67476739,12674934729,966754499.7,AVAX
2024-01-11 00:00:00 UTC,38.53460663,14208991618,1052291360,AVAX
2024-01-12 00:00:00 UTC,39.32511173,14439828488,1249182272,AVAX
2024-01-13 00:00:00 UTC,35.87102975,13139530757,856718898.9,AVAX
2024-01-14 00:00:00 UTC,36.44187715,13344076828,522304077.7,AVAX
2024-01-15 00:00:00 UTC,35.39769485,13047749397,632546912.8,AVAX
2024-01-16 00:00:00 UTC,35.63209445,13074305097,466214101.1,AVAX
2024-01-17 00:00:00 UTC,35.60992299,13061236571,482254233.1,AVAX
2024-01-18 00:00:00 UTC,35.94181471,13173106623,555005336.7,AVAX
2024-01-19 00:00:00 UTC,33.53955791,12309694433,585637779,AVAX
2024-01-20 00:00:00 UTC,32.63144095,11969483889,552992760.6,AVAX
2024-01-21 00:00:00 UTC,32.81807296,12037518228,355658387.7,AVAX
2024-01-22 00:00:00 UTC,32.56396077,11962497663,334268334.3,AVAX
2024-01-23 00:00:00 UTC,29.44021689,10812799593,643917642.9,AVAX
2024-01-24 00:00:00 UTC,30.52631067,11156339378,827739395.8,AVAX
2024-01-25 00:00:00 UTC,31.20413367,11442833354,680926909.2,AVAX
2024-01-26 00:00:00 UTC,30.46226196,11172579986,459340560.6,AVAX
2024-01-27 00:00:00 UTC,32.27328745,11841592865,554604451.5,AVAX
2024-01-28 00:00:00 UTC,33.27006858,12173019092,342174383.8,AVAX
2024-01-29 00:00:00 UTC,34.83787109,12800459862,946287792.8,AVAX
2024-01-30 00:00:00 UTC,36.08626146,13256135465,704015302.6,AVAX
2024-01-31 00:00:00 UTC,35.15734782,12874049969,727707585.2,AVAX
2024-02-01 00:00:00 UTC,33.15444086,12176796610,594924223.8,AVAX
2024-02-02 00:00:00 UTC,33.81733534,12424061980,492754334.4,AVAX
2024-02-03 00:00:00 UTC,36.695655,13466933762,812059036.5,AVAX
2024-02-04 00:00:00 UTC,35.92797319,13188998015,483079633.5,AVAX
2024-02-05 00:00:00 UTC,34.86083488,12803501730,387971684.9,AVAX
2024-02-06 00:00:00 UTC,34.51115847,12673035492,465376745.8,AVAX
2024-02-07 00:00:00 UTC,34.16470205,12564592293,387447930.9,AVAX
2024-02-08 00:00:00 UTC,35.29003096,12967688686,434561451.9,AVAX
2024-02-09 00:00:00 UTC,35.45432772,13047763221,494638967.8,AVAX
2024-02-10 00:00:00 UTC,38.13800682,14022189749,808144512.3,AVAX
2024-02-11 00:00:00 UTC,40.26148581,14797403823,714637615.1,AVAX
2024-02-12 00:00:00 UTC,39.69930921,14570747399,544770331.2,AVAX
2024-02-13 00:00:00 UTC,41.04675885,15062326645,850968964.3,AVAX
2024-02-14 00:00:00 UTC,39.78510592,14603415533,748800285.2,AVAX
2024-02-15 00:00:00 UTC,42.26982824,15560376984,887539514.7,AVAX
2024-02-16 00:00:00 UTC,41.61141601,15307070675,959935366.5,AVAX
2024-02-17 00:00:00 UTC,40.3153264,14840572529,573991957.9,AVAX
2024-02-18 00:00:00 UTC,39.74128701,14621539708,450534468.5,AVAX
2024-02-19 00:00:00 UTC,40.22851175,14786657731,443309149.9,AVAX
2024-02-20 00:00:00 UTC,39.47088496,14508050624,603304600.8,AVAX
2024-02-21 00:00:00 UTC,38.55970028,14177357670,680367675.1,AVAX
2024-02-22 00:00:00 UTC,37.66826805,13864589086,561789399.5,AVAX
2024-02-23 00:00:00 UTC,36.81950448,13895044715,491722330.7,AVAX
2024-02-24 00:00:00 UTC,35.95607543,13574119010,512578032.7,AVAX
2024-02-25 00:00:00 UTC,36.76212786,13872221554,397766499.4,AVAX
2024-02-26 00:00:00 UTC,37.44241273,14125079513,355889214,AVAX
2024-02-27 00:00:00 UTC,39.27068329,14823120858,666005167.1,AVAX
2024-02-28 00:00:00 UTC,39.23157144,14790779550,559098960.2,AVAX
2024-02-29 00:00:00 UTC,40.28864879,15128074995,1024808571,AVAX
2024-03-01 00:00:00 UTC,40.8782277,15453070592,1058412681,AVAX
2024-03-02 00:00:00 UTC,42.68329287,16139039949,719157344.5,AVAX
2024-03-03 00:00:00 UTC,44.26717471,16640000908,812616521.7,AVAX
2024-03-04 00:00:00 UTC,42.57387085,16045026052,669286645.5,AVAX
2024-03-05 00:00:00 UTC,43.08266927,16227983820,936953904.8,AVAX
2024-03-06 00:00:00 UTC,39.71959805,14965682172,1648890359,AVAX
2024-03-07 00:00:00 UTC,41.56003114,15663750613,855652983.4,AVAX
2024-03-08 00:00:00 UTC,43.35120072,16385370566,974916156.9,AVAX
2024-03-09 00:00:00 UTC,42.72769751,16118287183,722986734.2,AVAX
2024-03-10 00:00:00 UTC,43.08731711,16256868089,454941803.6,AVAX
2024-03-11 00:00:00 UTC,42.01547462,15837945110,576815987.3,AVAX
2024-03-12 00:00:00 UTC,48.80420847,18422886389,1692417821,AVAX
2024-03-13 00:00:00 UTC,55.46002083,20883301477,3094546692,AVAX
2024-03-14 00:00:00 UTC,54.77873213,20596643141,1615392194,AVAX
2024-03-15 00:00:00 UTC,54.2014808,20459796483,2005079827,AVAX
2024-03-16 00:00:00 UTC,58.24006767,21984816259,3244446502,AVAX
2024-03-17 00:00:00 UTC,53.360002,20091268681,2554299505,AVAX
2024-03-18 00:00:00 UTC,58.01074465,21925854314,1661671233,AVAX
2024-03-19 00:00:00 UTC,60.3918717,22814010960,3283759942,AVAX
2024-03-20 00:00:00 UTC,53.64903224,20430680894,2992625417,AVAX
2024-03-21 00:00:00 UTC,57.1035135,21555811339,2221067057,AVAX
2024-03-22 00:00:00 UTC,53.99353528,20375498198,1263449143,AVAX
2024-03-23 00:00:00 UTC,53.07428322,20000465108,1389533409,AVAX
2024-03-24 00:00:00 UTC,53.55836954,20219251311,747609050.9,AVAX
2024-03-25 00:00:00 UTC,55.63722201,21009567562,601434789.1,AVAX
2024-03-26 00:00:00 UTC,57.62838017,21687299123,1115855036,AVAX
2024-03-27 00:00:00 UTC,55.90560537,21077240258,942767271.6,AVAX
2024-03-28 00:00:00 UTC,54.24445932,20389308765,938214672.3,AVAX
2024-03-29 00:00:00 UTC,54.58054311,20613106818,494827029.1,AVAX
2024-03-30 00:00:00 UTC,53.44912447,20165137888,460931326.9,AVAX
2024-03-31 00:00:00 UTC,53.02058961,19992827910,402930939.9,AVAX
